osmid,source,geometry,created_by,highway,amenity,education,ele,gnis:county_id,gnis:created
354232433,,POINT (-87.6700555 41.94031),,,school,,182,031,04/01/1999
354232440,,POINT (-87.6675517 41.8036444),,,school,,183,031,04/01/1999
354232451,,POINT (-87.6431096 41.9228103),,,school,,183,031,04/01/1999
354232478,,POINT (-87.7275576 41.9430874),,,school,,183,031,04/01/1999
354232481,,POINT (-87.6999997 42.0000357),,,place_of_worship,,181,031,04/01/1999
354232503,,POINT (-87.6675564 41.976143),,,school,,183,031,04/01/1999
354232527,,POINT (-87.6628318 41.8947548),,,place_of_worship,,181,031,04/01/1999
354232528,,POINT (-87.7306108 41.8511435),,,place_of_worship,,183,031,04/01/1999
354232543,,POINT (-87.6895021 41.9975317),,,school,,182,031,04/01/1999
354232548,,POINT (-87.6481106 41.9511433),,,school,,180,031,04/01/1999
354232556,,POINT (-87.6147708 41.7580898),,,school,,179,031,04/01/1999
354232560,,POINT (-87.6817182 41.7786444),,,school,,184,031,04/01/1999
354232565,,POINT (-87.6211617 41.8250335),,,place_of_worship,,182,031,04/01/1999
354232568,,POINT (-87.7261658 41.8364214),,,place_of_worship,,181,031,04/01/1999
354232578,,POINT (-87.6197698 41.7047565),,,place_of_worship,,181,031,04/01/1999
354232583,,POINT (-87.6556116 41.9808652),,,place_of_worship,,181,031,04/01/1999
354232600,,POINT (-87.6917242 41.9861428),,,school,,182,031,04/01/1999
354232776,,POINT (-87.7078345 41.9369764),,,school,,181,031,04/01/1999
354232865,,POINT (-87.5825475 41.7611456),,,school,,181,031,04/01/1999
354232868,,POINT (-87.7306115 41.8766989),,,place_of_worship,,184,031,04/01/1999
354232872,,POINT (-87.7536676 41.8661432),,,school,,184,031,04/01/1999
354232876,,POINT (-87.713736 41.9708568),,,place_of_worship,,181,031,04/01/1999
354232887,,POINT (-87.5992125 41.6514236),,,place_of_worship,,178,031,04/01/1999
354232891,,POINT (-87.6581114 41.9689209),,,school,,182,031,04/01/1999
354232897,,POINT (-87.6228253 41.6978121),,,place_of_worship,,185,031,04/01/1999
354232905,,POINT (-87.629308 41.8402731),,,place_of_worship,,182,031,04/01/1999
354232908,,POINT (-87.6783885 41.919199),,,place_of_worship,,183,031,04/01/1999
354232912,,POINT (-87.7169994 41.8589213),,,place_of_worship,,182,031,04/01/1999
354232915,,POINT (-87.6019922 41.7442011),,,place_of_worship,,179,031,04/01/1999
354232919,,POINT (-87.6728457 41.9650048),,,place_of_worship,,183,031,04/01/1999
354232920,,POINT (-87.6458878 41.9380879),,,school,,181,031,04/01/1999
354232922,,POINT (-87.7278354 41.9433651),,,school,,183,031,04/01/1999
354232934,,POINT (-87.6914467 41.9978095),,,school,,181,031,04/01/1999
354232945,,POINT (-87.7117249 41.983365),,,school,,179,031,04/01/1999
354232948,,POINT (-87.6967206 41.8475327),,,school,,182,031,04/01/1999
354232952,,POINT (-87.793948 41.9091981),,,place_of_worship,,192,031,04/01/1999
354232956,,POINT (-87.6764698 41.9983606),,,place_of_worship,,186,031,04/01/1999
354232963,,POINT (-87.635603 41.6714232),,,place_of_worship,,189,031,04/01/1999
354232967,,POINT (-87.6361585 41.6714232),,,school,,188,031,04/01/1999
354232971,,POINT (-87.6958872 41.8472549),,,place_of_worship,,182,031,04/01/1999
354232982,,POINT (-87.5439327 41.6472574),,,place_of_worship,,178,031,04/01/1999
354232992,,POINT (-87.7181136 41.9689206),,,school,,182,031,04/01/1999
354232996,,POINT (-87.7028303 41.7858663),,,school,,184,031,04/01/1999
354233000,,POINT (-87.5897696 41.7475346),,,place_of_worship,,182,031,04/01/1999
354233007,,POINT (-87.7620029 41.9314205),,,school,,188,031,04/01/1999
354233017,,POINT (-87.7600573 41.8891986),,,school,,186,031,04/01/1999
354233021,,POINT (-87.7558905 41.8894763),,,place_of_worship,,187,031,04/01/1999
354233025,,POINT (-87.7683911 41.8966985),,,place_of_worship,,189,031,04/01/1999
354233028,,POINT (-87.7689464 41.8858651),,,place_of_worship,,189,031,04/01/1999
354233038,,POINT (-87.6111601 41.7789229),,,school,,181,031,04/01/1999
354233041,,POINT (-87.6272726 41.8083669),,,school,,181,031,04/01/1999
354233045,,POINT (-87.7708907 41.8803096),,,school,,188,031,04/01/1999
354233055,,POINT (-87.6058818 41.7653121),,,school,,183,031,04/01/1999
354233063,,POINT (-87.6789429 41.9497495),,,place_of_worship,,182,031,04/01/1999
354233066,,POINT (-87.7297772 41.845588),,,place_of_worship,,182,031,04/01/1999
354233073,,POINT (-87.6942228 41.9294765),,,place_of_worship,,181,031,04/01/1999
354233077,,POINT (-87.6614389 41.7505893),,,place_of_worship,,184,031,04/01/1999
354233080,,POINT (-87.6486602 41.727534),,,school,,183,031,04/01/1999
354233098,,POINT (-87.6092165 41.809756),,,place_of_worship,,181,031,04/01/1999
354233102,,POINT (-87.7009472 41.9743473),,,place_of_worship,,184,031,04/01/1999
354233106,,POINT (-87.6797718 41.7014227),,,place_of_worship,,200,031,04/01/1999
354233114,,POINT (-87.6628276 41.7389227),,,place_of_worship,,184,031,04/01/1999
354233118,,POINT (-87.720612 41.906421),,,place_of_worship,,184,031,04/01/1999
354233122,,POINT (-87.754225 41.9316984),,,place_of_worship,,187,031,04/01/1999
354233126,,POINT (-87.6231034 41.7078121),,,place_of_worship,,183,031,04/01/1999
354233128,,POINT (-87.6567194 41.8564218),,,place_of_worship,,182,031,04/01/1999
354233136,,POINT (-87.729779 41.9083653),,,place_of_worship,,184,031,04/01/1999
354233140,,POINT (-87.6356055 41.7778116),,,place_of_worship,,182,031,04/01/1999
354233143,,POINT (-87.6403278 41.7769781),,,school,,183,031,04/01/1999
354233147,,POINT (-87.7608903 41.8758653),,,place_of_worship,,186,031,04/01/1999
354233151,,POINT (-87.7556128 41.8891986),,,place_of_worship,,187,031,04/01/1999
354233155,,POINT (-87.6531062 41.7836447),,,place_of_worship,,181,031,04/01/1999
354233158,,POINT (-87.6536619 41.7872557),,,place_of_worship,,183,031,04/01/1999
354233162,,POINT (-87.6153262 41.7494787),,,place_of_worship,,179,031,04/01/1999
354233173,,POINT (-87.6686652 41.8914215),,,school,,182,031,04/01/1999
354233177,,POINT (-87.6717178 41.7778112),,,school,,183,031,04/01/1999
354233180,,POINT (-87.6461611 41.770867),,,place_of_worship,,182,031,04/01/1999
354233198,,POINT (-87.7597791 41.8730876),,,school,,186,031,04/01/1999
354233206,,POINT (-87.5847693 41.7383679),,,place_of_worship,,178,031,04/01/1999
354233217,,POINT (-87.6133825 41.7842007),,,school,,181,031,04/01/1999
354233221,,POINT (-87.7047593 41.9976632),,,school,,183,031,04/01/1999
354233228,,POINT (-87.6494997 41.9600321),,,school,,180,031,04/01/1999
354233232,,POINT (-87.6008792 41.6530903),,,school,,179,031,04/01/1999
354233242,,POINT (-87.5328224 41.7042019),,,place_of_worship,,180,031,04/01/1999
354233246,,POINT (-87.6792167 41.7225337),,,place_of_worship,,203,031,04/01/1999
354233250,,POINT (-87.5819915 41.7461457),,,place_of_worship,,184,031,04/01/1999
354233257,,POINT (-87.6619939 41.7233671),,,place_of_worship,,188,031,04/01/1999
354233261,,POINT (-87.670605 41.7069782),,,place_of_worship,,194,031,04/01/1999
354233266,,POINT (-87.6986611 41.6922558),,,place_of_worship,,190,031,04/01/1999
354233268,,POINT (-87.8072826 41.9400311),,,school,,195,031,04/01/1999
354233271,,POINT (-87.5343981 41.7075117),,,place_of_worship,,180,031,04/01/1999
354233279,,POINT (-87.5750465 41.7283681),,,place_of_worship,,182,031,04/01/1999
354233290,,POINT (-87.6644961 41.8072555),,,school,,183,031,04/01/1999
354233294,,POINT (-87.7000649 42.0155957),,,school,,181,031,04/01/1999
354233302,,POINT (-87.610326 41.7478121),,,place_of_worship,,180,031,04/01/1999
354233309,,POINT (-87.6622772 41.9347545),,,school,,182,031,04/01/1999
354233327,,POINT (-87.6614458 42.0058649),,,school,,181,031,04/01/1999
354233336,,POINT (-87.7741987 41.9718817),Potlatch 0.10f,,school,,189,031,04/01/1999
354233343,,POINT (-87.6050475 41.7269788),,,school,,181,031,04/01/1999
354233347,,POINT (-87.6625568 41.9978096),,,school,,181,031,04/01/1999
354233372,,POINT (-87.6994993 41.8803102),,,school,,182,031,04/01/1999
354233384,,POINT (-87.7878375 41.9378091),,,school,,196,031,04/01/1999
354233394,,POINT (-87.7133915 41.983365),,,school,,180,031,04/01/1999
354233400,,POINT (-87.6648626 42.0167497),,,school,,181,031,04/01/1999
354233404,,POINT (-87.6867175 41.7464224),,,place_of_worship,,188,031,04/01/1999
354233418,,POINT (-87.7528344 41.872532),,,school,,183,031,04/01/1999
354233421,,POINT (-87.6372759 41.916977),,,school,,182,031,04/01/1999
354233429,,POINT (-87.6247913 41.8742404),,,school,,181,031,04/01/1999
354233436,,POINT (-87.6525484 41.6908674),,,place_of_worship,,188,031,04/01/1999
354233453,,POINT (-87.6736603 41.6944783),,,place_of_worship,,202,031,04/01/1999
354233460,,POINT (-87.6661648 41.8786438),,,place_of_worship,,181,031,04/01/1999
354233464,,POINT (-87.7356136 41.9458651),,,school,,184,031,04/01/1999
354233468,,POINT (-87.6255959 41.691894),,,place_of_worship,,185,031,04/01/1999
354233486,,POINT (-87.6755753 41.7250377),,,place_of_worship,,201,031,04/01/1999
354233491,,POINT (-87.666446 42.0072537),,,school,,185,031,04/01/1999
354233494,,POINT (-87.6600642 41.9638605),,,school,,182,031,04/01/1999
354233504,,POINT (-87.6042143 41.73059),,,school,,182,031,04/01/1999
354233512,,POINT (-87.6420986 41.8788616),,,school,,181,031,04/01/1999
354233516,,POINT (-87.657402 42.0012783),,,school,,180,031,04/01/1999
354233518,,POINT (-87.7289477 41.9847538),,,place_of_worship,,185,031,04/01/1999
354233556,,POINT (-87.660334 41.9803097),,,,,182,031,04/01/1999
354233560,,POINT (-87.6075499 41.8147559),,,place_of_worship,,182,031,04/01/1999
354233564,,POINT (-87.7242232 41.9066988),,,school,,184,031,04/01/1999
354233566,,POINT (-87.6544999 41.9603099),,,place_of_worship,,181,031,04/01/1999
354233576,,POINT (-87.6595002 41.9669764),,,place_of_worship,,180,031,04/01/1999
354233583,,POINT (-87.5767142 41.7678123),,,place_of_worship,,180,031,04/01/1999
354233590,,POINT (-87.6921024 41.9779348),,,place_of_worship,,188,031,04/01/1999
354233594,,POINT (-87.6239373 41.7350342),,,school,,178,031,04/01/1999
354233598,,POINT (-87.6958886 41.9003101),,,school,,182,031,04/01/1999
354233601,,POINT (-87.6858886 41.9122545),,,school,,182,031,04/01/1999
354233604,,POINT (-87.6639394 41.764478),,,place_of_worship,,183,031,04/01/1999
354233614,,POINT (-87.6564398 41.7883668),,,school,,183,031,04/01/1999
354233617,,POINT (-87.6969976 41.8225328),,,place_of_worship,,182,031,04/01/1999
354233621,,POINT (-87.6450569 41.9430912),,,place_of_worship,,180,031,04/01/1999
354233625,,POINT (-87.6428292 41.8267),,,school,,182,031,04/01/1999
354233629,,POINT (-87.6528298 41.8353109),,,school,,180,031,04/01/1999
354233631,,POINT (-87.6494963 41.835311),,,school,,181,031,04/01/1999
354233635,,POINT (-87.6406074 41.842811),,,school,,182,031,04/01/1999
354233642,,POINT (-87.6819988 41.8853103),,,school,,182,031,04/01/1999
354233645,,POINT (-87.6211585 41.69309),,,school,,186,031,04/01/1999
354233653,,POINT (-87.6258818 41.7364231),,,school,,179,031,04/01/1999
354233657,,POINT (-87.7495019 41.911143),,,,,186,031,04/01/1999
354233660,,POINT (-87.5697692 41.7586458),,,school,,179,031,04/01/1999
354233667,,POINT (-87.6741815 42.016861),,,school,,182,031,04/01/1999
354233671,,POINT (-87.7295004 41.88031),,,school,,184,031,04/01/1999
354233678,,POINT (-87.6211585 41.6936455),,,place_of_worship,,186,031,04/01/1999
354233682,,POINT (-87.5750465 41.7292015),,,school,,178,031,04/01/1999
354233688,,POINT (-87.6500552 41.9586433),,,school,,180,031,04/01/1999
354233700,,POINT (-87.6695016 42.0075315),,,school,,180,031,04/01/1999
354233707,,POINT (-87.7645016 41.8780875),,,school,,187,031,04/01/1999
354233710,,POINT (-87.6897784 41.9416988),,,school,,181,031,04/01/1999
354233714,,POINT (-87.717553 41.786144),,,school,,185,031,04/01/1999
354233717,,POINT (-87.7470029 41.9500317),,,school,,186,031,04/01/1999
354233725,,POINT (-87.6206031 41.6972566),,,place_of_worship,,185,031,04/01/1999
354233729,,POINT (-87.6625551 41.9350323),,,school,,182,031,04/01/1999
354233732,,POINT (-87.6469995 41.9569766),,,school,,180,031,04/01/1999
354233739,,POINT (-87.642826 41.6950342),,,school,,187,031,04/01/1999
354233744,,POINT (-87.5856034 41.7667011),,,school,,180,031,04/01/1999
354233752,,POINT (-87.709499 41.8561436),,,place_of_worship,,182,031,04/01/1999
354233758,,POINT (-87.6552477 41.9984143),,,,,182,031,04/01/1999
354233762,,POINT (-87.6903356 41.9972539),,,school,,181,031,04/01/1999
354233769,,POINT (-87.6539441 41.9508655),,,school,,181,031,04/01/1999
354233776,,POINT (-87.7958938 41.9569755),,,school,,194,031,04/01/1999
354233779,,POINT (-87.695054 41.8511438),,,place_of_worship,,183,031,04/01/1999
354233783,,POINT (-87.6269944 41.7947559),,,place_of_worship,,183,031,04/01/1999
354233787,,POINT (-87.7119992 41.8583658),,,place_of_worship,,181,031,04/01/1999
354233801,,POINT (-87.5931031 41.7444789),,,school,,179,031,04/01/1999
354233805,,POINT (-87.6386627 41.8389221),,,place_of_worship,,183,031,04/01/1999
354233808,,POINT (-87.7214448 41.8866989),,,place_of_worship,,184,031,04/01/1999
354233816,,POINT (-87.7197754 41.789755),,,place_of_worship,,185,031,04/01/1999
354233822,,POINT (-87.6553335 41.9686431),,,place_of_worship,,181,031,04/01/1999
354233826,,POINT (-87.6214389 41.8005893),,,place_of_worship,,183,031,04/01/1999
354233833,,POINT (-87.7242221 41.8644767),,,place_of_worship,,183,031,04/01/1999
354233841,,POINT (-87.7528346 41.880032),,,school,,186,031,04/01/1999
354233844,,POINT (-87.6716575 41.976346),,,place_of_worship,,183,031,04/01/1999
354233847,,POINT (-87.5356342 41.6952054),,,place_of_worship,,178,031,04/01/1999
354233855,,POINT (-87.8417293 41.9730861),,,school,,192,031,04/01/1999
354233857,,POINT (-87.5392115 41.7039241),,,place_of_worship,,179,031,04/01/1999
354233865,,POINT (-87.611994 41.8011449),,,school,,181,031,04/01/1999
354233879,,POINT (-87.6653343 41.9853097),,,place_of_worship,,180,031,04/01/1999
354233883,,POINT (-87.7653352 41.8850319),,,school,,188,031,04/01/1999
354233886,,POINT (-87.6653318 41.9841939),,,place_of_worship,,180,031,04/01/1999
354233889,,POINT (-87.662834 41.9778097),,,school,,181,031,04/01/1999
354233896,,POINT (-87.6611673 41.9805875),,,school,,182,031,04/01/1999
354233904,,POINT (-87.6561673 41.9841986),,,place_of_worship,,181,031,04/01/1999
354233914,,POINT (-87.7611714 41.9964202),,,place_of_worship,,187,031,04/01/1999
354233918,,POINT (-87.7547815 41.9683648),,,place_of_worship,,183,031,04/01/1999
354233921,,POINT (-87.7600603 41.9975313),,,place_of_worship,,187,031,04/01/1999
354233931,,POINT (-87.7817281 42.0116974),,,place_of_worship,,190,031,04/01/1999
354233934,,POINT (-87.6456063 41.7947557),,,place_of_worship,,182,031,04/01/1999
354233942,,POINT (-87.7075529 41.7972551),,,place_of_worship,,184,031,04/01/1999
354233951,,POINT (-87.7033882 41.8761435),,,place_of_worship,,181,031,04/01/1999
354233955,,POINT (-87.6408816 41.7017008),,,place_of_worship,,186,031,04/01/1999
354233962,,POINT (-87.609493 41.7642009),,,place_of_worship,,179,031,04/01/1999
354233969,,POINT (-87.6717168 41.7353115),,,place_of_worship,,188,031,04/01/1999
354233983,,POINT (-87.7117211 41.844477),,,school,,182,031,04/01/1999
354233994,,POINT (-87.6669981 41.878366),,,school,,180,031,04/01/1999
354233998,,POINT (-87.7672811 41.936976),,,place_of_worship,,189,031,04/01/1999
354234000,,POINT (-87.6647732 41.7819778),,,place_of_worship,,182,031,04/01/1999
354234004,,POINT (-87.7003338 41.9180878),,,place_of_worship,,182,031,04/01/1999
354234008,,POINT (-87.6642175 41.7761446),,,place_of_worship,,184,031,04/01/1999
354234010,,POINT (-87.7606134 41.9078096),,,place_of_worship,,187,031,04/01/1999
354234014,,POINT (-87.7105733 41.9644653),,,place_of_worship,,181,031,04/01/1999
354234029,,POINT (-87.6481059 41.7775337),,,place_of_worship,,181,031,04/01/1999
354234032,,POINT (-87.6561022 41.9407851),,,place_of_worship,,183,031,04/01/1999
354234039,,POINT (-87.6047697 41.7261455),,,place_of_worship,,182,031,04/01/1999
354234046,,POINT (-87.5886588 41.7603123),,,place_of_worship,,181,031,04/01/1999
354234049,,POINT (-87.667276 41.880866),,,place_of_worship,,181,031,04/01/1999
354234053,,POINT (-87.6576009 41.9651178),Potlatch 0.10f,,school,,181,031,04/01/1999
354234061,,POINT (-87.6259987 41.8227817),,,school,,183,031,04/01/1999
354234064,,POINT (-87.6678322 41.9036436),,,school,,182,031,04/01/1999
354234071,,POINT (-87.6300495 41.7708672),,,school,,183,031,04/01/1999
354234078,,POINT (-87.6539445 41.9678099),,,place_of_worship,,181,031,04/01/1999
354234082,,POINT (-87.6317184 41.8505888),,,place_of_worship,,181,031,04/01/1999
354234085,,POINT (-87.6472799 41.9422549),,,place_of_worship,,181,031,04/01/1999
354234088,,POINT (-87.6472764 41.9247546),,,hospital,,182,031,04/01/1999
354234092,,POINT (-87.6681042 41.9911414),,,place_of_worship,,181,031,04/01/1999
354234100,,POINT (-87.654772 41.7505894),,,school,,183,031,04/01/1999
354234106,,POINT (-87.7195032 41.9969759),,,school,,182,031,04/01/1999
354234110,,POINT (-87.6639394 41.7636447),,,school,,184,031,04/01/1999
354234113,,POINT (-87.6228249 41.6764233),,,place_of_worship,,185,031,04/01/1999
354234117,,POINT (-87.6244944 41.7992004),,,school,,183,031,04/01/1999
354234121,,POINT (-87.7339428 41.8000326),,,place_of_worship,,183,031,04/01/1999
354234124,,POINT (-87.6131027 41.6947566),,,place_of_worship,,182,031,04/01/1999
354234135,,POINT (-87.6536607 41.7433672),,,place_of_worship,,183,031,04/01/1999
354234139,,POINT (-87.7250556 41.8705879),,,place_of_worship,,185,031,04/01/1999
354234149,,POINT (-87.6997802 41.9928095),,,school,,180,031,04/01/1999
354234156,,POINT (-87.7028301 41.7808664),,,school,,184,031,04/01/1999
354234302,,POINT (-87.6456742 41.939811),,,,,181,031,04/01/1999
354234306,,POINT (-87.6675255 41.8256647),,,school,,181,031,04/01/1999
354234327,,POINT (-87.6536606 41.7380895),,,place_of_worship,,184,031,04/01/1999
354234331,,POINT (-87.6206031 41.6983677),,,place_of_worship,,185,031,04/01/1999
354234335,,POINT (-87.6636613 41.7525337),,,place_of_worship,,184,031,04/01/1999
354234337,,POINT (-87.6786645 41.8536439),,,school,,183,031,04/01/1999
354234341,,POINT (-87.775058 41.895865),,,place_of_worship,,189,031,04/01/1999
354234349,,POINT (-87.7308894 41.88281),,,school,,184,031,04/01/1999
354234352,,POINT (-87.648106 41.7814225),,,place_of_worship,,182,031,04/01/1999
354234356,,POINT (-87.5883814 41.7730899),,,place_of_worship,,180,031,04/01/1999
354234360,,POINT (-87.6050476 41.7297566),,,place_of_worship,,182,031,04/01/1999
354234364,,POINT (-87.7311672 41.88281),,,place_of_worship,,184,031,04/01/1999
